Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,722,ARTICLE,722 Maase Ve Mahshava,,rb-dargot-sulam-722-maase-ve-mahshava,Article 722,,מעשה ומחשבה,,Действие и мысль,,Artikel 722,,Artículo 722,,Makale 722,,Дія і думка,
1,723,ARTICLE,723 Inian Zimzum,,rb-dargot-sulam-723-inian-zimzum,Article 723,,ענין צמצום,,Суть сокращения,,Artikel 723,,Artículo 723,,Makale 723,,Суть скорочення,
1,724,ARTICLE,724 Vaiira Balak,,rb-dargot-sulam-724-vaiira-balak,Article 724,,וירא בלק,,И увидел Балак,,Artikel 724,,Artículo 724,,Makale 724,,І побачив Балак,
1,725,ARTICLE,725 Nishmat Adam,,rb-dargot-sulam-725-nishmat-adam,Article 725,,נשמת אדם תלמדנו,,Душа человека учит,,Artikel 725,,Artículo 725,,Makale 725,,Душа людини навчає,
1,726,ARTICLE,726 Ioze Ladereh,,rb-dargot-sulam-726-ioze-ladereh,Article 726,,יוצא לדרך,,Выходящий в путь,,Artikel 726,,Artículo 726,,Makale 726,,Хто рушає в дорогу,
1,727,ARTICLE,727 Ikar Sviva,,rb-dargot-sulam-727-ikar-sviva,Article 727,,עיקר הוא הסביבה,,Главное - это окружение,,Artikel 727,,Artículo 727,,Makale 727,,Головне - це оточення,
1,728,ARTICLE,728 Emuna 2,,rb-dargot-sulam-728-emuna-2,Article 728,,אמונה (ב'),,Вера-2,,Artikel 728,,Artículo 728,,Makale 728,,Віра (2),
1,729,ARTICLE,729 Olam Mitkadesh,,rb-dargot-sulam-729-olam-mitkadesh,Article 729,,העולם הזה מתקדש על ידי האדם,,Этот мир освящается человеком,,Artikel 729,,Artículo 729,,Makale 729,,Цей світ освячується людиною,
1,730,ARTICLE,730 Nehmadim Mizaav,,rb-dargot-sulam-730-nehmadim-mizaav,Article 730,,הנחמדים מזהב,,Вожделенней золота,,Artikel 730,,Artículo 730,,Makale 730,,"Жадане більше, ніж золото",
1,731,ARTICLE,731 Zdaka Leani,,rb-dargot-sulam-731-zdaka-leani,Article 731,,צדקה לעני,,Подаяние бедному,,Artikel 731,,Artículo 731,,Makale 731,,Подаяння бідному,
1,732,ARTICLE,732 Mul Pnei Mnora,,rb-dargot-sulam-732-mul-pnei-mnora,Article 732,,אל מול פני המנורה,,К лицу светильника,,Artikel 732,,Artículo 732,,Makale 732,,До обличчя світильника,
1,733,ARTICLE,733 Beito Ahishena,,rb-dargot-sulam-733-beito-ahishena,Article 733,,בעתה – אחישנה,,Путь страданий и путь Торы,,Artikel 733,,Artículo 733,,Makale 733,,Шлях страждань і шлях Тори,
1,734,ARTICLE,734 Ner Maaravi,,rb-dargot-sulam-734-ner-maaravi,Article 734,,נר מערבי,,Западная свеча,,Artikel 734,,Artículo 734,,Makale 734,,Західна свічка,
1,735,ARTICLE,735 Beiom Iakim Mishkan,,rb-dargot-sulam-735-beiom-iakim-mishkan,Article 735,,ביום הקים את המשכן,,В день возведения скинии,,Artikel 735,,Artículo 735,,Makale 735,,В день зведення скінії,
1,736,ARTICLE,736 Miut Iareah,,rb-dargot-sulam-736-miut-iareah,Article 736,,מיעוט הירח,,Уменьшение луны,,Artikel 736,,Artículo 736,,Makale 736,,Зменшення місяця,
1,737,ARTICLE,737 Asped,,rb-dargot-sulam-737-asped,Article 737,,הספד,,Оплакивание,,Artikel 737,,Artículo 737,,Makale 737,,Оплакування,
1,738,ARTICLE,738 Brit Mila,,rb-dargot-sulam-738-brit-mila,Article 738,,ברית מלח,,Завет соли,,Artikel 738,,Artículo 738,,Makale 738,,Заповіт солі,
1,739,ARTICLE,739 Bet Minei Levushim,,rb-dargot-sulam-739-bet-minei-levushim,Article 739,,ב' מיני לבושים,,Два вида одеяния,,Artikel 739,,Artículo 739,,Makale 739,,Два види вбрання,
1,740,ARTICLE,740 Shalosh Matanot,,rb-dargot-sulam-740-shalosh-matanot,Article 740,,שלוש מתנות,,Три подарка,,Artikel 740,,Artículo 740,,Makale 740,,Три подарунки,
1,741,ARTICLE,741 Lezaref Briot,,rb-dargot-sulam-741-lezaref-briot,Article 741,,בכדי לצרף הבריות,,Чтобы очистить творения,,Artikel 741,,Artículo 741,,Makale 741,,Щоб очистити творіння,
1,742,ARTICLE,742 Nikmat Ashem Midian,,rb-dargot-sulam-742-nikmat-ashem-midian,Article 742,,נקמת ה' במדין,,Возмездие Господне над Мидьяном,,Artikel 742,,Artículo 742,,Makale 742,,Відплата Господня над Мідьяном,
1,743,ARTICLE,743 Masaei Israel,,rb-dargot-sulam-743-masaei-israel,Article 743,,מסעי בני ישראל,,Переходы сынов Исраэля,,Artikel 743,,Artículo 743,,Makale 743,,Переходи синів Ісраеля,
1,744,ARTICLE,744 Meragliot Avraam,,rb-dargot-sulam-744-meragliot-avraam,Article 744,,מרגליות של אברהם,,Жемчужины Авраама,,Artikel 744,,Artículo 744,,Makale 744,,Перлини Авраама,
1,745,ARTICLE,745 Kshe Ba Akadosh,,rb-dargot-sulam-745-kshe-ba-akadosh,Article 745,,כשבא הקדוש ברוך הוא,,Когда явится Творец,,Artikel 745,,Artículo 745,,Makale 745,,Коли з'явиться Творець,
1,746,ARTICLE,746 Inian Vlad,,rb-dargot-sulam-746-inian-vlad,Article 746,,ענין הולד,,Рождённый,,Artikel 746,,Artículo 746,,Makale 746,,Народженний,
1,747,ARTICLE,747 Ke Hom Aiom,,rb-dargot-sulam-747-ke-hom-aiom,Article 747,,כחום היום,,В знойную (пору) дня,,Artikel 747,,Artículo 747,,Makale 747,,В спекотну пору дня,
1,748,ARTICLE,748 Lehadesh Siba,,rb-dargot-sulam-748-lehadesh-siba,Article 748,,לחדש את הסיבה,,Обновить основу,,Artikel 748,,Artículo 748,,Makale 748,,Поновити основу,
1,749,ARTICLE,749 Ziviia Demaaria,,rb-dargot-sulam-749-ziviia-demaaria,Article 749,,ציויא דמאריה,,Статья 749,,Artikel 749,,Artículo 749,,Makale 749,,Стаття 749,
1,750,ARTICLE,750 Ma Nora Makom Aze,,rb-dargot-sulam-750-ma-nora-makom-aze,Article 750,,מה נורא המקום הזה,,Как страшно место это!,,Artikel 750,,Artículo 750,,Makale 750,,Яке страшне це місце!,
1,751,ARTICLE,751 Iesh Bo Irat Shamaim 2,,rb-dargot-sulam-751-iesh-bo-irat-shamaim-2,Article 751,,כל שיש בו יראת שמים (ב'),,Кто благоговеет перед Творцом-2,,Artikel 751,,Artículo 751,,Makale 751,,Хто благоговіє перед Творцем (2),
1,752,ARTICLE,752 Ad She Lo Malti 2,,rb-dargot-sulam-752-ad-she-lo-malti-2,Article 752,,עד שלא מלתי (ב'),,"До того, как заключил союз (с Всевышним)-2",,Artikel 752,,Artículo 752,,Makale 752,,"До того, як уклав союз з Всевишнім (2)",
1,753,ARTICLE,753 Inian Iezer Ra,,rb-dargot-sulam-753-inian-iezer-ra,Article 753,,ענין יצר הרע,,Злое начало,,Artikel 753,,Artículo 753,,Makale 753,,Злий початок,
1,754,ARTICLE,754 Taanat Malahim,,rb-dargot-sulam-754-taanat-malahim,Article 754,,טענת המלאכים,,Утверждение ангелов,,Artikel 754,,Artículo 754,,Makale 754,,Ствердження ангелів,
1,755,ARTICLE,755 Leenot Leashpia,,rb-dargot-sulam-755-leenot-leashpia,Article 755,,להנות על מנת להשפיע,,Наслаждаться ради отдачи,,Artikel 755,,Artículo 755,,Makale 755,,Насолоджуватись заради віддачі,
1,756,ARTICLE,756 Hisaron Meaor,,rb-dargot-sulam-756-hisaron-meaor,Article 756,,חסרון מהאור,,Недостаток света,,Artikel 756,,Artículo 756,,Makale 756,,Нестача світла,
1,757,ARTICLE,757 Bhinat Amal,,rb-dargot-sulam-757-bhinat-amal,Article 757,,בחינת עמל,,Тягота,,Artikel 757,,Artículo 757,,Makale 757,,Тяжкість,
1,758,ARTICLE,758 Shiur Itbagrut,,rb-dargot-sulam-758-shiur-itbagrut,Article 758,,שיעור ההתגברות,,Мера преодоления,,Artikel 758,,Artículo 758,,Makale 758,,Міра подолання,
1,759,ARTICLE,759 Klalut Adam,,rb-dargot-sulam-759-klalut-adam,Man as a Whole,,כללות האדם,,Человек в целом,,Artikel 759,,Artículo 759,,Makale 759,,Людина в цілому,
1,760,ARTICLE,760 Homer Neshama,,rb-dargot-sulam-760-homer-neshama,Article 760,,חומר של נשמה,,Материал души,,Artikel 760,,Artículo 760,,Makale 760,,Матеріал  душі,
1,761,ARTICLE,761 Bet Avhanot Kelim,,rb-dargot-sulam-761-bet-avhanot-kelim,Article 761,,ב' הבחנות בכלים,,Два вида келим,,Artikel 761,,Artículo 761,,Makale 761,,Два види келім,
1,762,ARTICLE,762 Dargot Oviut,,rb-dargot-sulam-762-dargot-oviut,Article 762,,דרגות עוביות,,Уровни авиют,,Artikel 762,,Artículo 762,,Makale 762,,Рівні авіют,
1,763,ARTICLE,763 Ereh Afuh,,rb-dargot-sulam-763-ereh-afuh,Article 763,,ערך הפוך אורות וכלים,,Обратная зависимость между светами и сосудами,,Artikel 763,,Artículo 763,,Makale 763,,Зворотня залежність між світами і посудинами,
1,764,ARTICLE,764 Daat Kdusha,,rb-dargot-sulam-764-daat-kdusha,Article 764,,דעת דקדושה,,Святое знание,,Artikel 764,,Artículo 764,,Makale 764,,Святе знання,
1,765,ARTICLE,765 Lomed Tora,,rb-dargot-sulam-765-lomed-tora,Article 765,,הלומד תורה מעוני,,Кто живёт по законам Торы в бедности,,Artikel 765,,Artículo 765,,Makale 765,,Хто живе за законами Тори в бідноті,
1,766,ARTICLE,766 Eholet Lekabel,,rb-dargot-sulam-766-eholet-lekabel,Article 766,,היכולת לקבל,,Возможность получать,,Artikel 766,,Artículo 766,,Makale 766,,Можливість отримувати,
1,767,ARTICLE,767 Asita Bigdei Kodesh,,rb-dargot-sulam-767-asita-bigdei-kodesh,Article 767,,ועשית בגדי קודש,,И сделай священные одеяния,,Artikel 767,,Artículo 767,,Makale 767,,І зроби священні вбрання,
1,768,ARTICLE,768 Ienikat Klipot,,rb-dargot-sulam-768-ienikat-klipot,Article 768,,יניקת הקליפות,,Вскармливание нечистых сил (еника аклипот),,Artikel 768,,Artículo 768,,Makale 768,,Вигодовування нечистих сил (єніка акліпот),
1,769,ARTICLE,769 Itmazgut Guf,,rb-dargot-sulam-769-itmazgut-guf,Article 769,,התמזגות הגוף,,Слияние составляющих тела,,Artikel 769,,Artículo 769,,Makale 769,,Злиття складових тіла,
1,770,ARTICLE,770 Efresh Neshama Guf,,rb-dargot-sulam-770-efresh-neshama-guf,Article 770,,ההפרש בין נשמה לגוף,,Разница между душой и телом (нэшама и гуф),,Artikel 770,,Artículo 770,,Makale 770,,Різниця між душею і тілом (нешама і гуф),
1,771,ARTICLE,771 Inian Aliha,,rb-dargot-sulam-771-inian-aliha,Article 771,,ענין הליכה,,Шаги,,Artikel 771,,Artículo 771,,Makale 771,,Кроки,
1,772,ARTICLE,772 Ktivat Sefer Tora,,rb-dargot-sulam-772-ktivat-sefer-tora,Article 772,,כתיבת ספר תורה,,Написание Торы,,Artikel 772,,Artículo 772,,Makale 772,,Написання Тори,
1,773,ARTICLE,773 Evdel Tora Musar,,rb-dargot-sulam-773-evdel-tora-musar,Article 773,,הבדל בין תורה למוסר,,Разница между Торой и моралью,,Artikel 773,,Artículo 773,,Makale 773,,Різниця між Торою і мораллю,
1,774,ARTICLE,774 Tov Leodot,,rb-dargot-sulam-774-tov-leodot,Article 774,,טוב להודות לה',,Хорошо славить Господа,,Artikel 774,,Artículo 774,,Makale 774,,Добре славити Господа,
1,775,ARTICLE,775 Mahshsvot Goi Israel,,rb-dargot-sulam-775-mahshsvot-goi-israel,Article 775,,מחשבות גוי וישראל,,"Сознание ""народы мира"" и ""Исраэль""",,Artikel 775,,Artículo 775,,Makale 775,,"Свідомість ""народи світу"" і ""Ісраель""",
1,776,ARTICLE,776 Domem Kdusha,,rb-dargot-sulam-776-domem-kdusha,Article 776,,דומם דקדושה,,Неживое в духовном,,Artikel 776,,Artículo 776,,Makale 776,,Неживе в духовному,
1,777,ARTICLE,777 Tfila Al Galut Shina,,rb-dargot-sulam-777-tfila-al-galut-shina,Article 777,,תפילה על גלות השכינה,,Молитва об изгнании Шхины,,Artikel 777,,Artículo 777,,Makale 777,,Молитва про вигнання Шхіни,
1,778,ARTICLE,778 Taanug Mevatel Sehel,,rb-dargot-sulam-778-taanug-mevatel-sehel,Article 778,,תענוג מבטל את השכל,,Удовольствие превращает разум в ничто,,Artikel 778,,Artículo 778,,Makale 778,,Задоволення перетворює розум в ніщо,
1,779,ARTICLE,779 Bareh Pri Bitneha,,rb-dargot-sulam-779-bareh-pri-bitneha,Article 779,,וברך פרי בטנךָ,,И благословит плод чрева твоего,,Artikel 779,,Artículo 779,,Makale 779,,І блогословить плід черева твого,
1,780,ARTICLE,780 Ve Atem Katvu,,rb-dargot-sulam-780-ve-atem-katvu,Article 780,,ואתם כתבו,,А вы напишите,,Artikel 780,,Artículo 780,,Makale 780,,А ви напишіть,
1,781,ARTICLE,781 Dereh Baal Shem Tov,,rb-dargot-sulam-781-dereh-baal-shem-tov,Article 781,,דרך הבעל שם טוב,,Путь Бааль Шем Това,,Artikel 781,,Artículo 781,,Makale 781,,Шлях Бааль Шем Това,
1,782,ARTICLE,782 Ma Adir Shmeha,,rb-dargot-sulam-782-ma-adir-shmeha,Article 783,,מה אדיר שמך,,Как величественно имя Твое,,Artikel 782,,Artículo 782,,Makale 782,,Яке величне ім'я Твоє,
1,783,ARTICLE,783 Kofer Nafsho,,rb-dargot-sulam-783-kofer-nafsho,Article 783,,כופר נפשו,,Выкуп за душу его,,Artikel 783,,Artículo 783,,Makale 783,,Викуп за душу його,
1,784,ARTICLE,784 Inian Shabbat,,rb-dargot-sulam-784-inian-shabbat,Article 784,,ענין שבת,,Шаббат,,Artikel 784,,Artículo 784,,Makale 784,,Шабат,
1,785,ARTICLE,785 Hok Ve Mishpat 2,,rb-dargot-sulam-785-hok-ve-mishpat-2,Article 785,,חוק ומשפט (ב'),,Закон и правосудие-2,,Artikel 785,,Artículo 785,,Makale 785,,Закон і правосуддя (2),
1,786,ARTICLE,786 Ashem Mesinai Ba,,rb-dargot-sulam-786-ashem-mesinai-ba,Article 786,,ה' מסיני בא,,Господь от Синая выступил,,Artikel 786,,Artículo 786,,Makale 786,,Господь від Сінаю виступив,
1,787,ARTICLE,787 Abia,,rb-dargot-sulam-787-abia,Article 787,,"אבי""ע על דרך עבודה",,АБЕА в процессе работы,,Artikel 787,,Artículo 787,,Makale 787,,АБЄА в процесі роботи,
1,788,ARTICLE,788 Mekimai Me Afar 1,,rb-dargot-sulam-788-mekimai-me-afar-1,Article 788,,מקימי מעפר דל (א'),,Поднимающий из праха бедняка-1,,Artikel 788,,Artículo 788,,Makale 788,,Піднімаючий з праху бідняка (1),
1,789,ARTICLE,789 Mipo Ve Lemala,,rb-dargot-sulam-789-mipo-ve-lemala,Article 789,,מפה ולמעלה אינו נבחן לבחינת כלי,,Отсюда и выше кли не поддаётся изучению,,Artikel 789,,Artículo 789,,Makale 789,,Звідси і вище клі не піддається вивченню,
1,790,ARTICLE,790 Moze Sfateha Tishmor,,rb-dargot-sulam-790-moze-sfateha-tishmor,Article 790,,מוצא שפתיך תשמור,,Изреченное устами твоими соблюдай,,Artikel 790,,Artículo 790,,Makale 790,,Висловлене вустами твоїми виконуй,
1,791,ARTICLE,791 Drosh Ve Kabel Sahar,,rb-dargot-sulam-791-drosh-ve-kabel-sahar,Article 791,,דרוש וקבל שכר,,Изучи и получишь награду,,Artikel 791,,Artículo 791,,Makale 791,,Вивчи і отримаєш нагороду,
1,792,ARTICLE,792 Ben Sorer Ve More,,rb-dargot-sulam-792-ben-sorer-ve-more,Article 792,,בן סורר ומורה,,Непокорный сын,,Artikel 792,,Artículo 792,,Makale 792,,Непокірний син,
1,793,ARTICLE,793 Ktavtem Al Luah Libeha,,rb-dargot-sulam-793-ktavtem-al-luah-libeha,Article 793,,כתבם על לוח לבך,,Напиши их на скрижалях сердца твоего,,Artikel 793,,Artículo 793,,Makale 793,,Напиши їх на скрижалях серця твого,
1,794,ARTICLE,794 Makom Asaga,,rb-dargot-sulam-794-makom-asaga,Article 794,,מקום ההשגה,,Место постижения,,Artikel 794,,Artículo 794,,Makale 794,,Місце осягнення,
1,795,ARTICLE,795 Shma Bni Moser Aviha,,rb-dargot-sulam-795-shma-bni-moser-aviha,Article 795,,שמע בני מוסר אביך (ב'),,Слушай сын мой наставление отца твоего-2,,Artikel 795,,Artículo 795,,Makale 795,,Слухай син мій повчання батька твого(2),
1,796,ARTICLE,796 Mazav Amiti,,rb-dargot-sulam-796-mazav-amiti,Article 796,,מצב האמיתי,,Истинное положение,,Artikel 796,,Artículo 796,,Makale 796,,Істиннний стан,
1,797,ARTICLE,797 Bhinat Matana,,rb-dargot-sulam-797-bhinat-matana,Article 797,,בחינת מתנה,,Подарок,,Artikel 797,,Artículo 797,,Makale 797,,Подарунок,
1,798,ARTICLE,798 Maalat Akatan,,rb-dargot-sulam-798-maalat-akatan,Article 798,,מעלת הקטן,,Достоинство малого,,Artikel 798,,Artículo 798,,Makale 798,,Гідність малого,
1,799,ARTICLE,799 Molad Levana,,rb-dargot-sulam-799-molad-levana,Article 799,,מולד הלבנה,,Новолуние,,Artikel 799,,Artículo 799,,Makale 799,,Молодик,
1,800,ARTICLE,800 Lev Nishbar,,rb-dargot-sulam-800-lev-nishbar,Article 800,,לב נשבר (ב'),,Разбитое сердце-2,,Artikel 800,,Artículo 800,,Makale 800,,Розбите серце (2),
1,801,ARTICLE,801 Klipat Ishmael,,rb-dargot-sulam-801-klipat-ishmael,Article 801,,קליפת ישמעאל,,Ишмаэль (Измаил) - эгоистическое начало (клипа),,Artikel 801,,Artículo 801,,Makale 801,,Ішмаель (Ізмаїл) - егоістичний початок (кліпа),
1,802,ARTICLE,802 Adam Ki Yakriv,,rb-dargot-sulam-802-adam-ki-yakriv,Article 802,,אדם כי יקריב מכם (ב'),,Когда человек (какой-либо) из вас принести пожелает-2,,Artikel 802,,Artículo 802,,Makale 802,,Коли людина (будь-який) з вас принести побажає (2),
1,803,ARTICLE,803 Seder Mesirat Hohma,,rb-dargot-sulam-803-seder-mesirat-hohma,Article 803,,סדר מסירת החכמה,,Методика передачи (знаний) мудрости,,Artikel 803,,Artículo 803,,Makale 803,,Методика передачі (знань) мудрості,
1,804,ARTICLE,804 Mekimai Meafar 2,,rb-dargot-sulam-804-mekimai-meafar-2,Article 804,,מקימי מעפר דל (ב'),,Поднимающий из праха бедняка-2,,Artikel 804,,Artículo 804,,Makale 804,,Піднімаючий з праху бідняка (2),
1,805,ARTICLE,805 Inian Simha,,rb-dargot-sulam-805-inian-simha,Article 805,,ענין שמחה,,Радость,,Artikel 805,,Artículo 805,,Makale 805,,Радість,
1,806,ARTICLE,806 Rosho Eisav Kadosh,,rb-dargot-sulam-806-rosho-eisav-kadosh,Article 806,,ראשו של עשו הוא קדוש,,Голова Эйсава священна,,Artikel 806,,Artículo 806,,Makale 806,,Голова Ейсава священна,
1,807,ARTICLE,807 Esh Nikra Dinim,,rb-dargot-sulam-807-esh-nikra-dinim,Article 807,,אש נקרא דינים,,Огонь называется правосудие,,Artikel 807,,Artículo 807,,Makale 807,,Вогонь зветься правосуддя,
1,808,ARTICLE,808 Shlemut Ve Hisaron 2,,rb-dargot-sulam-808-shlemut-ve-hisaron-2,Article 808,,שלימות וחסרון (ב'),,Совершенство и недостаток-2,,Artikel 808,,Artículo 808,,Makale 808,,Досконалість та нестача (2),
1,809,ARTICLE,809 Shlemut Ba Haim,,rb-dargot-sulam-809-shlemut-ba-haim,Article 809,,שלימות בחיים,,Совершенство в жизни,,Artikel 809,,Artículo 809,,Makale 809,,Досконалість в житті,
1,810,ARTICLE,810 Mi She Mitiare,,rb-dargot-sulam-810-mi-she-mitiare,Article 810,,מי שמתיירא אותי,,"Тот, кто боится Меня",,Artikel 810,,Artículo 810,,Makale 810,,"Той, хто боїться Мене",
1,811,ARTICLE,811 Hozer Le Mekoro,,rb-dargot-sulam-811-hozer-le-mekoro,Article 811,,חוזר למקורו,,Возвращающийся к источнику,,Artikel 811,,Artículo 811,,Makale 811,,"Той, хто повертається до джерела",
1,812,ARTICLE,812 Sur Mera 3,,rb-dargot-sulam-812-sur-mera-3,Article 812,,סור מרע ועשה טוב (ג'),,Уклоняйся от зла и делай добро-3,,Artikel 812,,Artículo 812,,Makale 812,,Ухиляйся від зла і роби добро (3),
1,813,ARTICLE,813 Inian Razon Leashpia 2,,rb-dargot-sulam-813-inian-razon-leashpia-2,Article 813,,ענין רצון להשפיע (ב'),,Об альтруистическом желании-2,,Artikel 813,,Artículo 813,,Makale 813,,Про альтруістичні бажання (2),
1,814,ARTICLE,814 Zmanim Ba Avoda,,rb-dargot-sulam-814-zmanim-ba-avoda,Article 814,,זמנים בעבודה,,Два состояния времени в работе,,Artikel 814,,Artículo 814,,Makale 814,,Два стани часу в роботі,
1,815,ARTICLE,815 Bo,,rb-dargot-sulam-815-bo,Article 815,,בא,,Войди,,Artikel 815,,Artículo 815,,Makale 815,,Увійди,
1,816,ARTICLE,816 Kaimu Ve Kablu,,rb-dargot-sulam-816-kaimu-ve-kablu,Article 816,,קימו וקבלו,,Исполните и получите,,Artikel 816,,Artículo 816,,Makale 816,,Виконайте і отримаєте,
1,817,ARTICLE,817 Inian Mesakna,,rb-dargot-sulam-817-inian-mesakna,Article 817,,ענין מסכנא,,Бедность,,Artikel 817,,Artículo 817,,Makale 817,,Бідність,
1,818,ARTICLE,818 Ashrei Shomrei Mishpat,,rb-dargot-sulam-818-ashrei-shomrei-mishpat,Article 818,,אשרי שומרי משפט,,"Счастливы те, кто хранит правосудие",,Artikel 818,,Artículo 818,,Makale 818,,"Щасливі ті, хто зберігає правосуддя",
1,819,ARTICLE,819 Sheilat Kelim,,rb-dargot-sulam-819-sheilat-kelim,Article 819,,שאילת כלים,,Заимствование сосудов,,Artikel 819,,Artículo 819,,Makale 819,,Запозичення посудин,
1,820,ARTICLE,820 Bhinat Bekol,,rb-dargot-sulam-820-bhinat-bekol,Article 820,,"בחינת ""בכל""",,"Во ""всём"" (совершенство)",,Artikel 820,,Artículo 820,,Makale 820,,У всьому (досконалість),
1,821,ARTICLE,821 Naase Ve Nishma 2,,rb-dargot-sulam-821-naase-ve-nishma-2,We Shall Do and We Shall Hear 2,,נעשה ונשמע (ב'),,Сделаем и услышим-2,,Artikel 821,,Artículo 821,,Makale 821,,Зробимо і почуємо (2),
1,822,ARTICLE,822 Shifha Ki Tirash,,rb-dargot-sulam-822-shifha-ki-tirash,Article 822,,שפחה כי תירש גבירתה,,"Рабыня, наследующая госпоже своей",,Artikel 822,,Artículo 822,,Makale 822,,"Рабиня, яка успадковує від своєї господині",
1,823,ARTICLE,823 Shem Shadai,,rb-dargot-sulam-823-shem-shadai,Article 823,,"שם שד""י",,Имя Творца,,Artikel 823,,Artículo 823,,Makale 823,,Ім'я Творця,
1,824,ARTICLE,824 Pnimiut Ve Hizohiut,,rb-dargot-sulam-824-pnimiut-ve-hizohiut,Internality and Externality,,פנימיות וחיצוניות,,Внутреннее и внешнее,,Artikel 824,,Artículo 824,,Makale 824,,Внутрішнє і зовнішнє,
1,825,ARTICLE,825 Bhira,,rb-dargot-sulam-825-bhira,Article 825,,בחירה,,Выбор,,Artikel 825,,Artículo 825,,Makale 825,,Вибір,
1,826,ARTICLE,826 Shaliah Le Mul,,rb-dargot-sulam-826-shaliah-le-mul,Article 826,,שליח למול,,Исполняющий заповедь обрезания,,Artikel 826,,Artículo 826,,Makale 826,,Виконуючий зповідь обрізання,
1,827,ARTICLE,827 Elokut Asa Ester,,rb-dargot-sulam-827-elokut-asa-ester,Article 827,,האלקות עשה את ההסתר,,Творец сотворил скрытие,,Artikel 827,,Artículo 827,,Makale 827,,Творець створив приховування,
1,828,ARTICLE,828 Nahala,,rb-dargot-sulam-828-nahala,Article 828,,נחלה,,Наследование,,Artikel 828,,Artículo 828,,Makale 828,,Успадкування,
1,829,ARTICLE,829 Basis Limud Nigle,,rb-dargot-sulam-829-basis-limud-nigle,Article 829,,בסיס לימוד הנגלה,,Основа изучения раскрытой части Торы,,Artikel 829,,Artículo 829,,Makale 829,,Основа вивчення розкритої частини Тори,
1,830,ARTICLE,830 Zoreh Be Goim,,rb-dargot-sulam-830-zoreh-be-goim,Article 830,,הצורך בגוים,,Необходимость в народах,,Artikel 830,,Artículo 830,,Makale 830,,Потреба в народах,
1,831,ARTICLE,831 Zoreh La Tora,,rb-dargot-sulam-831-zoreh-la-tora,Article 831,,צורך לתורה,,Необходимость в Торе,,Artikel 831,,Artículo 831,,Makale 831,,Потреба в Торі,
1,832,ARTICLE,832 Dagim Metim,,rb-dargot-sulam-832-dagim-metim,Article 832,,דגים מתים,,Мёртвые рыбы,,Artikel 832,,Artículo 832,,Makale 832,,Мертві риби,
1,833,ARTICLE,833 Sur Me Ra 4,,rb-dargot-sulam-833-sur-me-ra-4,Article 833,,סור מרע ועשה טוב (ד'),,Уклоняйся от зла и делай добро-4,,Artikel 833,,Artículo 833,,Makale 833,,Ухиляйся від зла і роби добро (4),
1,834,ARTICLE,834 Gdal,,rb-dargot-sulam-834-gdal,Article 834,,גדל,,Рост,,Artikel 834,,Artículo 834,,Makale 834,,Ріст,
1,835,ARTICLE,835 Hagor Harveha,,rb-dargot-sulam-835-hagor-harveha,Article 835,,חגור חרבך,,Препояши бедро мечом своим,,Artikel 835,,Artículo 835,,Makale 835,,Опережи стегно мечем своїм,
1,836,ARTICLE,836 Eved Ve Ben,,rb-dargot-sulam-836-eved-ve-ben,Article 836,,עבד ובן,,Раб и сын,,Artikel 836,,Artículo 836,,Makale 836,,Раб і син,
1,837,ARTICLE,837 Hidabek Midotav,,rb-dargot-sulam-837-hidabek-midotav,Article 837,,הידבק במדותיו,,Слиться с Его свойствами,,Artikel 837,,Artículo 837,,Makale 837,,Злитися з Його властивостями,
1,838,ARTICLE,838 Amitiut Asaga,,rb-dargot-sulam-838-amitiut-asaga,Article 838,,אמיתיות ההשגחה,,Истинность Управления,,Artikel 838,,Artículo 838,,Makale 838,,Істинність Управління,
1,839,ARTICLE,839 Isha Kshera,,rb-dargot-sulam-839-isha-kshera,Article 839,,אשה כשרה,,Кошерная жена,,Artikel 839,,Artículo 839,,Makale 839,,Кошерна дружина,
1,840,ARTICLE,840 Itkatvut Meira,,rb-dargot-sulam-840-itkatvut-meira,Article 840,,התקרבות מהירה,,Быстрое приближение,,Artikel 840,,Artículo 840,,Makale 840,,Швидке наближення,
1,841,ARTICLE,841 Kofim,,rb-dargot-sulam-841-kofim,Article 841,,כופים אותו,,Вынудить Его,,Artikel 841,,Artículo 841,,Makale 841,,Примусити Його,
1,842,ARTICLE,842 Klalut Avoda,,rb-dargot-sulam-842-klalut-avoda,Article 842,,כללות העבודה,,Правила работы,,Artikel 842,,Artículo 842,,Makale 842,,Правила роботи,
1,843,ARTICLE,843 Avoda Sahar,,rb-dargot-sulam-843-avoda-sahar,Article 843,,העבודה היא השכר,,Работа - это вознаграждение,,Artikel 843,,Artículo 843,,Makale 843,,Робота - це винагорода,
1,844,ARTICLE,844 Iegiia Sahar,,rb-dargot-sulam-844-iegiia-sahar,Article 844,,יגיעה היא השכר,,Усилия - это вознаграждение,,Artikel 844,,Artículo 844,,Makale 844,,Зусилля - це винагорода,
1,845,ARTICLE,845 Ein Kadosh,,rb-dargot-sulam-845-ein-kadosh,Article 845,,אין קדוש כה',,Нет подобного Творцу,,Artikel 845,,Artículo 845,,Makale 845,,Немає подібного до Творця,
